,0,1,2,3,4,y
562,0.619,1.695,-0.579,-0.233,-0.163,0
563,0.117,0.276,0.554,1.391,1.095,0
564,0.53,2.976,-0.61,0.683,0.671,0
565,0.219,1.447,2.493,-0.868,-0.375,0
566,0.308,1.127,2.844,-0.784,-0.377,0
567,0.222,0.672,-0.637,2.422,-1.051,1
568,0.794,1.828,0.782,-0.201,0.12,0
569,0.315,1.213,0.769,1.048,0.786,1
570,0.422,1.875,1.571,-0.461,0.272,0
571,0.179,0.448,1.268,1.786,-0.631,0
572,1.952,1.886,0.387,0.323,0.409,0
573,1.098,2.692,0.812,0.348,0,0
574,0.33,1.541,1.985,-0.539,0,0
575,0.576,2.703,1.06,0.599,-0.229,0
576,1.304,1.219,-0.234,0.12,0.094,0
577,2.116,2.138,0.544,0.57,0.265,0
578,0.413,2.223,1.258,0.713,0.951,1
579,0.095,0.496,0.329,0.523,1.063,0
580,0.134,0.334,0.428,1.189,0,0
581,0.648,3.489,-0.54,0.344,0.273,0
582,0.226,0.704,0.719,1.741,0,0
583,0.58,0.542,1.528,0.834,0.478,1
584,0.103,0.459,0.986,0,0,0
585,-0.239,3.211,-0.684,-0.311,-0.169,0
586,3.065,0.355,-0.113,-0.073,0.063,0
587,0.558,3.17,-0.711,-0.281,0.197,0
588,2.675,0.309,0.452,0.984,-0.225,0
589,1.173,1.814,1.537,0.741,-0.208,1
590,2.198,0.27,0.513,1.842,-0.529,0
591,0.541,2.888,-0.673,-0.254,-0.152,0
592,2.62,1.082,1.435,-0.239,-0.107,0
593,0.499,2.156,1.685,-0.588,0,0
594,0.432,0.961,1.246,0.865,2.116,1
595,2.321,0.872,0.503,1.212,-0.375,0
596,1.219,2.015,-0.417,-0.187,0.156,0
597,0.305,1.08,0.845,2.245,-0.67,1
598,0.779,2.109,1.791,-0.419,-0.159,1
599,0.672,0.602,0.686,2.131,-0.569,1
600,0.238,0.809,2.106,-0.604,-0.711,1
601,0.563,3.544,-0.707,0.456,0.484,0
602,0.406,2.574,2.009,-0.413,-0.177,1
603,0.173,0.375,0.527,-0.324,0,0
604,1.942,0.607,0.137,0.203,-0.139,0
605,0.25,0.735,0.944,2.285,0,1
606,0.072,0.265,0.359,1.007,0,0
607,0.279,2.161,0.845,1.08,-0.375,1
608,0.199,0.584,1.436,0.621,1.315,1
609,0.972,1.505,-0.232,-0.101,0.101,0
610,0.204,0.779,0.901,1.357,0,1
611,-0.063,0.752,1.637,1.324,0.991,1
612,0.851,2.025,0.903,0.524,0.634,1
613,0.598,0.932,2.187,1.787,-0.49,1
614,0.266,0.825,2.484,-0.527,-0.319,0
615,-0.802,0.884,-0.289,0.341,-0.452,0
616,0.563,2.441,1.527,-0.485,0,0
617,0.708,2.221,-0.545,-0.188,0,0
618,1.21,1.811,0.896,0.463,0.301,0
619,0.307,2.782,-0.427,-0.206,-0.138,0
620,2.909,0.745,-0.168,0.265,-0.092,0
621,0.482,1.236,2.547,-0.705,-0.287,0
622,3.061,0.583,0.224,0.326,-0.088,0
623,0.236,1.741,0.822,0.382,-0.175,0
624,0.885,2.87,-0.414,-0.173,-0.117,0
625,1.95,1.598,0.495,0.252,0.503,0
626,0.52,0.985,1.236,1.072,1.783,1
627,0.089,0.322,0.591,0.521,-0.299,1
628,1.509,1.501,0.56,1.513,-0.407,0
629,0.651,2.706,0.894,0.903,-0.32,1
630,0.078,0.353,0.424,1.574,-0.853,0
631,1.144,2.693,-0.415,-0.174,-0.104,0
632,0.383,1.267,1.145,0.575,-0.212,0
633,0.175,0.516,0.862,1.92,-0.775,1
634,0.116,0.719,1.221,0,0,1
635,0.211,0.785,0.6,2.162,-0.935,1
636,3.041,1.383,-0.265,0.691,-0.179,0
637,0.384,1.323,-1.087,-0.618,-0.488,1
638,0.147,0.851,1.499,2.585,-0.996,0
639,0.532,1.06,0.93,2.435,-0.708,1
640,0.67,3.124,-0.576,-0.285,-0.366,0
641,1.989,1.975,0.622,-0.18,-0.102,0
642,0.958,1.627,-0.302,0.193,-0.089,0
643,1.49,1.435,-0.249,-0.095,0.091,0
644,1.495,2.295,0.593,0.225,0.134,0
645,0.239,0.883,2.657,-0.735,0.544,0
646,0.613,1.064,1.877,-0.556,-0.302,1
647,1.472,1.773,-0.347,-0.123,-0.077,0
648,0.249,1.066,2.355,-0.791,0,0
649,0.103,0.597,0.979,2.278,-0.879,1
650,0.674,2.695,0.917,0.309,0.184,0
651,3.163,-0.265,0.107,0.096,-0.086,0
652,0.593,2.197,1.393,-0.351,-0.151,0
653,2.063,0.363,-0.091,0.09,-0.052,0
654,1.012,1.612,-0.3,0.203,-0.092,0
655,0.977,2.536,-0.536,1.041,-0.288,0
656,0.124,0.426,0.948,0.71,0,1
657,0.857,1.331,2.092,-0.545,-0.263,1
658,0.85,2.377,-0.438,0.381,1.378,0
659,0.141,1.079,1.308,-0.341,-0.166,0
660,0.227,1.501,1.921,0.993,1.152,0
661,1.004,2.192,1.276,0.833,-0.228,0
662,0.648,2.694,-0.482,-0.24,-0.14,0
663,0.671,1.538,-0.334,0.191,-0.129,0
664,0.635,1.011,2.131,1.184,0.832,1
665,0.102,0.452,0.519,0.462,-0.305,1
666,0.109,0.381,0.656,-0.263,-0.478,0
667,0.235,1.131,0.581,1.918,0,1
668,1.239,1.892,0.585,0.715,0.741,0
669,0.239,0.589,2.461,0.899,0,1
670,0.273,2.686,-0.421,0.465,1.47,0
671,1.481,1.592,-0.328,-0.385,1.379,0
672,0.066,0.284,0.353,-0.574,2.136,0
673,3.054,-0.324,0.275,0.407,-0.238,0
674,1.807,1.094,-0.191,-0.0819999999999999,0.068,0
675,1.383,0.79,2.558,-0.547,-0.257,1
676,0.995,1.846,0.799,1.53,-0.462,1
677,0.091,0.443,0.427,0.738,-0.721,0
678,0.622,3.087,-0.758,-0.252,-0.155,0
679,3.892,-0.241,0.488,-0.127,-0.066,0
680,0.567,1.824,1.135,0.347,0,0
681,0.12,0.719,-1.064,2.032,-1.019,0
682,0.348,0.602,2.488,-0.748,0.714,1
683,0.363,0.694,1.93,0.798,-0.367,0
684,0.121,0.74,0.345,1.219,0,1
685,0.305,1.048,1.192,1.328,-0.969,1
686,0.134,0.612,1.455,2.024,0,0
687,0.285,0.786,0.953,-0.399,0,1
688,0.271,0.811,0.913,2.122,0,1
689,0.428,0.5,2.038,0.733,0.449,1
690,0.504,2.242,0.645,0.684,0.845,1
691,0.14,0.312,0.314,0.351,0.922,1
692,1.735,1.654,1.561,-0.351,-0.165,0
693,0.12,0.311,0.426,1.818,1.201,0
694,2.089,0.672,-0.1,0.078,0.065,0
695,0.477,3.228,-0.618,-0.288,-0.154,0
696,1.346,2.116,-0.304,-0.166,-0.145,0
697,2.944,1.111,0.37,0.258,0.308,0
698,0.396,1.382,1.724,1.114,-0.452,1
699,3.287,0.685,0.277,0.871,-0.201,0
700,1.178,0.625,1.634,0.618,0.273,1
701,1.607,2.311,-0.381,0.222,0.163,0
702,0.518,2.673,1.493,0.691,-0.269,0
703,1.041,1.96,-0.318,0.195,-0.41,0
704,0.826,1.279,1.977,-0.533,0.347,1
705,0.258,0.861,0.683,1.026,0,1
706,0.128,0.598,1.368,0.634,0,0
707,0.976,0.774,-0.182,-0.091,0.111,0
708,2.055,1.169,0.301,0.235,-0.066,0
709,2.163,0.875,0.376,-0.095,-0.06,0
710,0.178,0.698,0.508,0.776,0,1
711,0.121,0.671,1.375,0,0,1
712,2.309,1.809,-0.363,0.917,-0.26,0
713,0.353,0.583,1.946,0.937,0.682,1
714,0.954,2.609,-0.41,1.195,-0.377,0
715,1.947,0.99,0.181,0.14,0.135,0
716,2.848,0.753,1.285,-0.31,-0.125,0
717,0.257,1.734,0.932,0.734,-0.291,0
718,1.545,2.072,0.575,0.758,0.423,0
719,0.586,1.146,1.123,2.144,-0.7,1
720,1.007,2.844,-0.424,0.422,0.617,0
721,0.403,1.803,1.168,0.516,-0.229,0
722,0.142,1.051,1.96,-0.564,0,0
723,0.819,1.963,1.105,1.48,-0.357,1
724,0.561,1.17,1.464,1.012,1.311,1
725,0.072,1.116,-0.282,0.624,-0.243,0
726,0.106,0.635,0.252,0.453,0.944,1
727,0.583,2.523,0.658,0.295,0.246,0
728,0.584,1.796,1.607,1.431,-0.338,1
729,0.294,0.523,2.163,1.14,1.487,1
730,0.119,0.807,1.294,1.762,0,0
731,-0.982,1.558,-0.327,-0.136,-0.086,0
732,0.436,0.734,0.685,1.698,-1.012,1
733,0.16,0.374,0.269,0.482,0,1
734,0.108,0.412,0.517,1.09,0,1
735,0.261,0.593,1.21,1.203,0,0
736,0.771,2.585,-0.676,0.426,-0.3,0
737,0.195,1.18,1.363,-0.373,-0.152,0
738,1.404,1.81,-0.342,-0.125,-0.085,0
739,0.847,1.63,-0.328,0.351,-0.395,0
740,0.123,0.402,0.892,0.635,0,1
741,0.604,1.316,1.722,0.669,1.196,1
742,0.088,0.611,0.697,2.181,0,0
743,0.366,1.727,0.828,0.386,-0.202,0
744,1.139,0.866,0.238,0.096,0.081,0
745,2.558,0.561,0.573,0.475,0.341,0
746,0.456,1.513,2.206,-0.545,0,0
747,0.399,0.66,2.966,-0.691,0.462,1
748,0.103,0.411,0.718,-0.632,1.311,1
749,0.239,0.547,0.397,0.904,1.064,0
750,0.175,0.896,2.265,0.928,0,0
751,0.4,1.025,2.406,-0.789,0.429,0
752,0.287,0.883,0.887,0.842,0,1
753,0.709,2.371,1.326,0.602,0.86,1
754,2.329,0.794,0.311,-0.0819999999999999,0.075,0
755,1.945,1.221,1.189,1.071,-0.285,0
756,1.52,1.396,-0.232,0.133,-0.081,0
757,1.065,2.259,-0.486,0.252,0.342,0
758,3.104,-0.277,0.154,0.122,-0.103,0
759,2.898,-0.254,0.12,0.135,-0.06,0
760,2.299,0.98,0.783,-0.217,0.221,0
761,0.412,3.66,-0.606,-0.343,-0.159,0
762,0.136,0.717,1.145,1.897,0,1
763,2.942,0.581,-0.131,0.089,0.06,0
764,0.278,0.809,-0.855,1.768,-0.699,1
765,0.191,0.395,0.643,0.544,0,0
766,0.23,1.749,-0.395,0.34,-0.12,0
767,2.203,1.252,0.462,0.437,-0.235,0
768,0.481,2.58,1.476,0.789,-0.24,0
769,1.956,1.436,-0.279,0.231,-0.102,0
770,0.528,3.087,-0.664,-0.29,-0.186,0
771,0.207,1.141,1.935,-0.548,-0.229,0
772,0.056,0.245,0.364,-0.428,0,0
773,0.242,0.679,2.17,-0.68,0.545,1
774,3.53,-0.271,0.181,-0.078,0.071,0
775,3.22,0.598,0.316,0.096,-0.052,0
776,2.302,0.351,-0.09,-0.052,0.045,0
777,0.978,0.816,1.927,-0.591,0.989,1
778,1.776,1.123,-0.177,-0.071,0.073,0
779,0.098,0.335,0.508,1.478,0,0
780,1.619,1.55,-0.28,-0.1,0,0
781,0.323,1.208,2.573,-0.702,-0.433,0
782,0.109,0.445,0.879,0.87,0,1
783,0.541,2.446,1.583,-0.44,-0.212,0
784,2.084,1.911,0.883,-0.24,0.154,0
785,3.133,0.656,0.181,0.117,-0.067,0
786,1.301,2.591,-0.415,-0.246,-0.286,0
787,0.719,2.628,-0.487,0.253,-0.233,0
788,2.045,0.531,2.079,-0.445,-0.161,0
789,3.542,-0.331,-0.158,0.077,0.064,0
790,-0.083,-0.477,-1.189,-1.581,0,0
791,-0.095,-0.39,-0.636,1.812,0,1
792,0.148,1.029,2.467,-0.672,0,0
793,1.706,2.23,-0.347,0.568,0.504,0
794,0.428,0.796,1.302,1.773,-0.608,0
795,0.49,1.113,1.751,1.019,1.024,1
796,0.285,1.391,1.712,2.097,0,1
797,0.227,0.686,1.339,1.873,-0.671,0
798,1.515,1.091,-0.152,-0.072,0.068,0
799,0.383,1.686,0.65,-0.256,-0.17,0
800,0.657,0.49,0.812,2.008,-0.561,0
801,0.524,2.158,1.94,0.695,0.653,0
802,0.785,2.821,1.234,0.699,0.367,1
803,1.91,0.496,0.188,0.15,-0.149,0
804,0.155,0.825,0.851,1.949,-0.667,0
805,1.952,0.499,0.188,0.151,-0.149,0
806,0.396,0.676,3.044,-0.554,0.514,1
807,0.098,0.693,0.294,0.912,1.322,1
808,0.143,0.947,0.779,1.17,0,1
809,1.126,2.136,0.629,-0.165,-0.191,0
810,0.53,2.274,-0.541,-0.186,0.129,0
811,3.393,0.377,-0.111,-0.077,-0.055,0
812,1.928,2.195,-0.284,-0.138,-0.097,0
813,0.635,3.459,-0.525,-0.291,0.332,0
814,0.536,3.273,-0.604,-0.307,-0.356,0
815,0.372,0.48,1.904,1.296,0.809,0
816,0.369,1.723,1.396,-0.502,-0.282,0
817,0.218,1.149,2.683,-0.724,-0.426,0
818,0.523,2.466,-0.731,0.345,0,0
819,2.342,1.805,-0.33,1.068,-0.276,0
820,0.346,1.786,1.235,0.459,-0.209,0
821,1.482,1.573,0.795,0.349,0.318,0
822,1.654,1.517,0.68,0.716,0.826,0
823,2.521,0.476,0.192,0.147,-0.05,0
824,1.312,1.38,0.337,-0.154,-0.075,0
825,0.518,0.45,1.335,1.317,2.015,1
826,0.13,0.695,0.415,-0.786,0,1
827,0.84,2.23,1.577,-0.333,-0.157,1
828,1.591,1.104,1.237,0.729,0.636,1
829,0.312,1.078,1.058,1.277,0,1
830,1.203,2.256,-0.356,-0.157,-0.108,0
831,0.295,0.966,1.56,-0.458,0.4,1
832,0.289,1.235,2.536,-0.661,-0.358,0
833,0.531,3.435,-0.592,-0.239,-0.165,0
834,0.441,2.011,0.847,0.308,0,0
835,-0.144,1.214,1.673,-0.53,-0.214,0
836,0.56,2.372,0.751,0.278,0.199,0
837,0.122,0.689,0.398,-0.736,0,1
838,2.287,-0.234,0.215,0.176,-0.085,0
839,1.063,2.585,-0.415,-0.175,-0.116,0
840,2.982,0.346,1.35,0.51,-0.234,0
841,0.329,0.432,1.607,1.44,-0.784,0
842,0.23,0.926,1.236,2.243,0,1
843,0.475,2.938,-0.677,-0.248,-0.149,0
844,0.567,0.51,1.018,1.576,-0.617,1
845,-0.102,0.692,1.585,1.197,0,0
846,0.561,3.053,-0.613,0.388,-0.175,0
847,0.094,0.926,1.599,-0.563,-0.305,0
848,0.234,0.722,1.274,0.732,1.318,1
849,0.334,1.312,0.99,0.464,-0.201,0
850,0.314,2.164,1.565,0.995,1.038,0
851,0.538,0.682,1.767,1.165,1.541,1
852,0.093,0.435,0.763,0.792,0,1
853,0.231,1.136,2.493,-0.638,0,0
854,0.961,1.392,1.215,0.476,1.277,1
855,0.28,0.553,0.725,1.927,-0.783,1
856,0.346,0.942,1.713,0.897,0.552,0
857,0.384,3.147,1.699,-0.41,-0.172,1
858,0.263,0.913,2.603,-0.687,-0.337,0
859,-0.164,0.342,0.758,1.911,-1.145,1
860,0.117,0.571,1.476,1.128,-0.35,0
861,0.172,0.662,1.622,1.093,0,0
862,0.683,3.51,-0.562,0.319,0.275,0
863,2.654,1.16,0.396,0.394,0.218,0
864,0.498,3.28,-0.608,-0.242,0,0
865,0.45,0.721,1.903,1.228,1.565,1
866,3.542,0.562,0.413,-0.096,-0.055,0
867,0.252,1.166,3.149,-0.726,-0.404,0
868,2.581,0.735,0.341,-0.08,0.067,0
869,0.494,2.368,1.053,0.752,-0.291,1
870,0.665,2.972,-0.438,0.256,-0.126,0
871,2.51,1.063,0.852,0.72,-0.21,0
872,0.283,1.085,2.7,-0.753,-0.405,0
873,1.639,2.471,-0.466,-0.2,-0.11,0
874,0.635,3.127,-0.56,-0.274,-0.393,0
875,0.151,0.302,0.409,0.853,1.596,0
876,1.723,2.168,-0.377,-0.281,0.723,0
877,0.189,0.543,0.212,1.125,1.457,1
878,0.647,3.212,-0.483,-0.223,-0.146,0
879,0.115,0.628,0.523,0.719,0.731,0
880,0.339,1.148,2.217,-0.623,0.628,0
881,0.449,0.592,1.338,1.247,1.999,1
882,0.666,1.858,1.334,-0.432,-0.502,0
883,0.269,1.522,1.144,-0.469,0.338,0
884,0.796,0.545,1.334,2.268,-0.653,0
885,0.557,0.596,1.601,1.204,0.683,1
886,3.097,0.575,0.228,0.275,-0.078,0
887,1.104,2.076,0.701,1.452,-0.314,0
888,0.981,2.268,-0.337,0.189,-0.161,0
889,1.396,2.19,-0.475,0.617,0.98,0
890,0.536,0.795,2.354,1.06,-0.347,0
891,0.277,1.136,2.468,-0.763,-0.41,0
892,2.956,0.36,1.436,-0.266,-0.128,0
893,0.335,2.197,-0.365,-0.168,-0.104,0
894,-0.109,1.071,1.948,-0.623,-0.391,0
895,0.338,0.437,1.708,1.274,0.984,0
896,0.892,1.352,1.659,0.861,0.854,1
897,0.425,1.439,0.424,0.275,0,0
898,0.383,2.201,1.691,0.739,-0.347,0
899,3.724,-0.302,-0.128,-0.083,-0.061,0
900,0.208,0.617,0.643,1.657,0,1
901,1.232,1.073,-0.213,-0.08,-0.056,0
902,0.436,2.561,1.097,0.802,0,0
903,0.863,2.356,1.69,0.594,-0.184,1
904,0.298,1.666,1.496,1.471,-0.607,1
905,0.221,1.392,1.834,-0.615,-0.266,0
906,2.981,0.531,-0.134,-0.093,-0.058,0
907,0.231,0.885,1.375,-0.405,-0.198,1
908,0.475,0.984,1.695,-1.032,-0.825,1
909,0.242,0.421,-0.247,1.066,1.571,1
910,0.347,0.487,1.899,1.298,0.693,0
911,2.64,0.625,0.155,0.106,0.058,0
912,0.762,1.413,0.5,0.195,-0.081,0
913,0.108,0.753,0.402,0.723,1.293,0
914,1.04,2.638,-0.602,0.913,-0.246,0
915,0.935,2.671,-0.605,-0.191,0.793,0
916,0.366,1.494,1.248,-0.413,-0.182,0
917,2.158,0.882,-0.128,0.112,0.11,0
918,0.363,2.737,-0.383,-0.185,0.169,0
919,0.132,0.515,0.665,1.668,0.674,1
920,1.292,1.044,-0.364,0.134,0,0
921,0.326,0.7,0.62,1.886,-0.972,1
922,0.495,2.202,-0.38,-0.156,-0.088,0
923,0.912,0.791,0.893,1.416,0.563,1
924,0.226,1.272,1.624,-0.461,0,0
925,1.472,0.728,-0.13,0.112,0.121,0
926,0.898,1.405,-0.344,-0.113,0,0
927,0.425,3.034,-0.423,-0.182,0.178,0
928,1.071,0.938,0.769,0.346,0.22,0
929,1.766,1.457,0.509,0.27,0.797,0
930,0.243,0.495,0.455,1.268,1.067,1
931,0.294,0.453,1.748,0.946,1.138,0
932,2.314,0.674,-0.091,-0.059,0.048,0
933,0.113,0.303,0.498,2.092,-0.919,0
934,1.909,2.524,-0.418,0.371,-0.197,0
935,0.194,1.262,1.72,0.754,0,0
936,0.117,0.509,0.828,0.749,0,1
937,0.31,0.953,1.54,1.066,-0.639,1
938,0.385,1.242,0.828,-0.34,0.466,0
939,0.808,1.69,-0.371,-0.151,-0.103,0
940,2.513,0.349,0.845,1.461,-0.371,0
941,1.254,2.545,-0.44,0.227,0.165,0
942,0.211,1.58,1.101,0.498,0,0
943,0.695,1.215,1.535,-0.318,-0.267,1
944,0.749,2.548,0.543,1.353,-0.331,0
945,2.602,0.404,0.131,0.1,0.059,0
946,0.13,0.394,0.507,1.837,0.985,0
947,0.069,0.269,0.337,0.931,1.571,0
948,0.785,2.862,0.843,0.538,0.59,0
949,2.544,0.78,0.363,0.243,0.533,0
950,0.889,1.076,2.289,0.786,-0.379,1
951,0.254,2.007,1.015,0.607,1.433,0
952,0.68,2.254,-0.532,-0.215,0,0
953,0.316,0.742,0.73,1.221,-0.88,1
954,0.393,1.401,1.688,1.137,-0.451,1
955,0.39,1.25,1.613,0.694,-0.455,0
956,0.369,3.048,0.828,0.7,0,0
957,0.106,0.468,0.906,0.825,-0.558,1
958,0.582,0.496,0.81,1.548,-0.667,1
959,0.205,0.549,0.782,1.773,-0.534,0
960,1.62,2.64,-0.457,0.609,-0.213,0
961,2.364,0.747,0.321,-0.078,0.068,0
962,0.273,1.758,0.817,0.332,0.162,0
963,0.874,2.65,1.256,0.584,-0.191,1
964,2.638,0.482,0.179,0.133,-0.052,0
965,-0.174,1.629,1.45,0.648,0.387,0
966,2.619,0.853,-0.161,0.091,-0.048,0
967,0.594,3.102,-0.502,-0.196,-0.137,0
968,0.505,0.534,2.077,-0.799,0,1
969,2.954,0.951,0.729,0.326,-0.126,0
970,0.466,1.06,2.642,-0.676,-0.242,0
971,2.975,0.585,-0.127,0.086,-0.05,0
972,1.067,2.209,-0.336,-0.142,0.106,0
973,0.718,2.29,-0.316,-0.155,0.12,0
974,0.215,0.588,0.602,0.68,0,0
975,0.493,2.223,1.209,1.384,-0.442,1
976,0.519,2.023,1.445,0.649,0,0
977,0.298,1.13,0.75,1.29,-0.74,1
978,0.264,1.064,2.082,-0.627,-0.305,0
979,0.279,1.735,1.006,0.443,-0.189,0
980,0.705,1.623,1.774,0.726,1.199,1
981,1.677,1.266,0.522,0.394,-0.206,0
982,0.136,0.457,0.56,0.674,0,0
983,0.238,0.454,1.589,1.379,0.692,0
984,0.11,0.421,0.735,-0.265,0,0
985,0.953,0.741,1.895,0.956,-0.372,0
986,0.595,1.653,-0.345,0.205,-0.084,0
987,0.301,1.011,2.416,-0.696,0.379,0
988,0.626,3.136,0.601,0.879,-0.316,0
989,3.294,0.435,-0.123,0.089,-0.053,0
990,1.303,1.852,-0.364,0.406,1.379,0
991,0.359,0.601,1.712,0.928,0.925,0
992,0.734,2.821,1.114,0.415,-0.179,0
993,1.121,1.599,0.512,0.329,-0.275,0
994,0.529,2.477,0.875,-0.484,1.482,0
995,0.459,1.882,-0.37,-0.157,-0.102,0
996,0.321,0.674,0.745,2.252,2.087,1
997,0.823,2.79,-0.414,0.299,-0.225,0
998,0.33,1.209,2.637,-0.73,0,0
999,2.441,1.09,-0.266,0.204,0.182,0
1000,-0.097,1.037,1.396,-0.632,-0.307,0
1001,2.756,0.266,0.158,0.194,-0.063,0
1002,0.408,0.563,1.687,1.186,-0.912,1
1003,0.2,0.591,1.458,0.632,1.286,1
1004,0.129,0.969,0.707,1.683,-1.009,1
1005,0.999,1.822,-0.428,-0.452,0.447,1
1006,0.36,0.689,2.035,1.434,1.627,1
1007,0.154,0.532,0.93,1.668,-0.542,0
1008,0.277,1.079,2.757,-0.688,0,0
1009,2.935,1.03,0.732,-0.147,-0.075,0
1010,1.157,2.585,-0.426,0.701,0.552,0
1011,0.414,1.584,1.4,0.571,-0.458,0
1012,0.345,2.558,-0.677,-0.497,1.361,0
1013,0.83,1.972,-0.46,-0.185,0,0
1014,0.145,0.331,0.458,-0.741,0,0
1015,-0.09,0.559,1.184,2.327,-1,0
1016,0.413,1.824,1.1,0.434,-0.262,0
1017,1.896,0.648,0.207,0.138,-0.072,0
1018,0.334,0.871,0.905,0.884,0.785,1
1019,0.773,2.152,-0.639,-0.244,0.185,0
1020,1.2,1.449,1.806,-0.52,-0.191,1
1021,1.21,2.399,-0.493,0.288,-0.15,0
1022,0.733,2.867,-0.516,-0.299,0.915,0
1023,0.132,0.489,1.098,0.915,0,0
1024,0.221,0.939,0.865,1.636,0,1
1025,1.37,0.965,0.75,0.638,0.325,1
1026,0.197,1.125,0.623,1.191,0.831,1
1027,3.025,-0.273,0.17,0.27,-0.095,0
1028,0.129,0.546,0.893,0.53,0,0
1029,0.223,0.603,0.703,2.053,1.019,1
1030,0.202,0.672,0.783,1.99,-0.709,0
1031,0.146,0.612,1.355,2.002,-0.641,0
1032,1.598,1.054,1.336,0.808,0.732,1
1033,0.219,0.695,1.079,1.107,-0.635,1
1034,1.351,2.481,1.044,0.572,-0.183,0
1035,0.928,1.866,1.028,-0.282,-0.136,0
1036,0.172,0.526,0.524,1.262,0,1
1037,0.346,1.789,0.629,0.268,0.137,0
1038,0.382,2.454,0.913,-0.57,0,0
1039,0.121,0.172,0.165,-0.439,1.005,1
1040,1.577,1.626,0.78,0.399,0.394,0
1041,0.092,0.372,0.458,0.579,0,1
1042,0.584,2.874,-0.821,0.521,-0.205,0
1043,0.169,0.5,1.468,1.001,-1.017,0
1044,0.179,0.61,0.715,1.854,-0.77,0
1045,0.093,0.443,0.752,2.5,0,1
1046,3.287,0.432,0.511,0.7,-0.245,0
1047,0.705,2.407,-0.348,-0.18,-0.124,0
1048,0.499,0.901,-0.659,-0.638,0.313,1
1049,0.4,1.26,1.809,0.906,0.799,1
1050,0.359,0.566,1.358,0.719,0.838,0
1051,3.043,-0.317,0.15,-0.072,-0.053,0
1052,1.146,1.998,0.64,-0.189,-0.178,0
1053,0.126,0.68,0.408,0.754,1.24,1
1054,0.158,0.281,0.389,1.072,1.464,0
1055,0.277,1.607,1.06,0.436,0.32,0
1056,0.411,0.785,1.7,1.012,0,1
1057,0.25,1.027,2.634,-0.859,0.611,0
1058,1.781,1.57,-0.209,-0.115,0.086,0
1059,1.533,1.529,-0.416,0.391,-0.578,1
1060,0.129,0.355,0.724,1.469,0,0
1061,2.726,0.966,0.467,0.455,0.228,0
1062,0.238,2.446,-0.545,0.576,0,0
1063,0.212,1.31,2.543,-0.806,0,0
1064,0.225,0.958,2.428,-0.813,1.215,1
1065,1.674,1.764,1.365,-0.238,-0.118,0
1066,2.242,1.108,-0.148,0.11,-0.056,0
1067,0.657,0.49,0.812,2.008,-0.561,0
1068,0.244,0.692,0.951,1.574,0,0
1069,2.321,0.483,0.174,0.106,0.105,0
1070,0.342,1.401,2.404,-0.665,0,0
1071,2.348,0.283,0.143,0.163,-0.064,0
1072,0.31,0.496,1.401,1.696,1.766,1
1073,0.301,1.809,-0.281,-0.138,-0.095,0
1074,0.611,1.37,2.296,-0.706,-0.255,1
1075,2.095,0.66,-0.09,0.068,-0.04,0
1076,0.161,0.884,0.821,1.944,-0.676,0
1077,2.036,1.325,0.513,0.373,-0.135,0
1078,-0.069,0.51,0.812,1.442,-0.572,1
1079,1.122,2.532,-0.358,-0.158,0.272,0
1080,0.202,0.733,0.89,0.343,1.266,1
1081,-0.154,-0.237,-0.372,1.003,1.676,1
1082,2.859,-0.254,-0.116,0.081,0.068,0
1083,0.402,2.047,-0.326,-0.175,-0.092,0
1084,0.278,1.134,2.136,0.838,1.005,1
1085,1.051,2.748,-0.42,0.301,0.619,0
1086,0.116,0.399,0.49,1.139,0,0
1087,0.27,1.23,2.807,-0.812,-0.394,0
1088,0.152,1.282,0.796,0.335,0,0
1089,0.982,2.68,-0.574,0.265,0.168,0
1090,1.199,1.223,2.284,-0.469,-0.184,0
1091,1.58,1.639,0.709,0.28,0.357,0
1092,0.307,0.846,2.121,1.537,1.264,1
1093,0.39,1.445,2.949,-0.728,-0.313,0
1094,0.1,0.261,0.323,1.385,1.829,0
1095,0.658,1.518,1.368,1.077,1.151,1
1096,3.397,-0.285,0.183,0.114,-0.059,0
1097,2.53,-0.211,0.213,0.152,-0.059,0
1098,0.102,0.564,0.579,-0.965,0,0
1099,0.367,1.526,1.57,1.01,1.05,0
1100,2.061,1.922,-0.293,0.174,0.114,0
1101,0.488,2.179,1.624,0.58,-0.233,0
1102,0.496,0.764,2.141,-0.605,0.721,1
1103,0.171,-0.298,-0.509,-1.084,-0.995,1
1104,0.441,1.842,-0.321,0.229,-0.096,0
1105,0.235,0.673,1.025,1.332,-0.6,1
1106,0.114,0.554,1.26,0.965,0,0
1107,0.125,0.446,0.441,1.127,0,0
1108,0.191,0.519,0.724,2.156,-0.758,0
1109,0.134,0.494,-0.522,-0.643,0.786,0
1110,2.451,-0.211,0.222,0.166,-0.062,0
1111,1.151,1.498,-0.238,-0.104,0.086,0
1112,0.243,1.265,2.289,-0.524,0,0
1113,0.465,2.779,1.315,0.605,-0.19,1
1114,3.027,0.863,-0.149,0.099,0.063,0
1115,0.345,0.931,1.287,1.046,0.381,1
1116,0.192,0.982,2.439,0.961,-0.506,0
1117,3.598,-0.319,-0.143,0.078,-0.054,0
1118,2.239,0.89,0.354,0.245,0.556,0
1119,-0.235,-0.709,-1.258,-1.135,-0.58,1
